id,title,publication_date,description,channel_id,channel_title,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,url
mNLVMDF9mUo,Taylor Swift - Love Story (Live on Letterman),2010-12-08T04:22:20Z,"Music video by Taylor Swift performing Love Story (Live on Letterman). Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,17838106,229974,4299,0,7741,https://www.youtube.com/watch?v=mNLVMDF9mUo
MvIwx0JThsk,"Taylor Swift, BloodPop® - ...Ready For It?",2017-12-14T16:00:02Z,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,9556340,299190,9196,0,11610,https://www.youtube.com/watch?v=MvIwx0JThsk
mxtUnuldKgc,Taylor Swift - The Man (Behind The Scenes: Directing),2020-03-10T12:45:00Z,"“The Man” – off her album ‘Lover.’ Stream/Download the album here: https://TaylorSwift.lnk.to/Loversu

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

#TaylorSwift #TheMan #BTS

Music video by Taylor Swift performing The Man (Behind The Scenes: Directing). © 2020 Taylor Swift

http://vevo.ly/MRVQpk",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,1591742,89961,991,0,3206,https://www.youtube.com/watch?v=mxtUnuldKgc
n0cde-Km05o,Taylor Swift - The Best Day (Taylor's Version) (Official Music Video),2021-04-30T04:00:30Z,"Official video for “The Best Day” (Taylor’s Version) – off her Fearless (Taylor’s Version) album. Get the album here: https://taylor.lnk.to/fearlesstaylorsversion

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe​ 
 
►Exclusive Merch: http://taylorswift.lnk.to/store​

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift​  
Facebook: http://facebook.com/taylorswift​  
Tumblr: http://taylorswift.tumblr.com​  
Twitter: http://twitter.com/taylorswift13​  
Snapchat: http://snapchat.com/add/taylorswift​
Website: http://www.taylorswift.com​  

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation​  
Tumblr: http://taylornation.tumblr.com​  
Twitter: http://twitter.com/taylornation13​
TikTok: http://tiktok.com/@taylornation​

Official Lyrics:
 
I’m five years old it’s getting cold I’ve got my big coat on 
I hear your laugh and look up smiling at you I run and run 
Past the pumpkin patch and the tractor rides look now the sky is gold 
I hug your legs and fall asleep on the way home 

I don’t know why all the trees change in the fall 
But I know you’re not scared of anything at all 
Don't know if Snow White's house is near or far away 
But I know I had the best day with you today 

I’m thirteen now and don’t know how my friends could be so mean
 I come home crying and you hold me tight and grab the keys 
And we drive and drive until we found a town far enough away 
And we talk and window shop till I’ve forgotten all their names 

I don’t know who I’m gonna talk to now at school 
But I know I’m laughing on the car ride home with you 
Don’t know how long it’s gonna take to feel ok 
But I know I had the best day with you today 

I have an excellent father 
His strength is making me stronger 
God smiles on my little brother 
Inside and out he’s better than I am 

I grew up in a pretty house and I had space to run 
And I had the best days with you 

There is a video I found from back when I was three 
You set up a paint set in the kitchen and you’re talking to me 
It’s the age of princesses and pirate ships and the seven dwarfs 
Daddy’s smart and you’re the prettiest lady in the whole wide world 

Now I know why all the trees change in the fall 
I know you were on my side even when I was wrong 
And I love you for giving me your eyes 
For staying back and watching me shine and I didn't know if you knew 
So I’m taking this chance to say that I had the best day with you today

#taylorswift​ #thebestday​ #fearlesstaylorsversion

Music video by Taylor Swift performing The Best Day (Taylor’s Version). © 2021 Taylor Swift

http://vevo.ly/EmvDwf",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,3570871,191479,1074,0,7195,https://www.youtube.com/watch?v=n0cde-Km05o
nfWlot6h_JM,Taylor Swift - Shake It Off,2014-08-18T21:18:00Z,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,3103601812,11003154,1042239,0,560206,https://www.youtube.com/watch?v=nfWlot6h_JM
nn_0zPAfyo8,Taylor Swift – august (Official Lyric Video),2020-07-24T04:00:15Z,"Official lyric video by Taylor Swift performing “august” – off her album ‘folklore.’ 
Album available here: https://store.taylorswift.com 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: https://store.taylorswift.com  

►Follow Taylor Swift Online 
Instagram: http://www.instagram.com/taylorswift  
Facebook: http://www.facebook.com/taylorswift   
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://www.twitter.com/taylorswift13  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online 
Instagram: http://www.instagram.com/taylornation  
Tumblr: http://taylornation.tumblr.com  
Twitter: http://www.twitter.com/taylornation13 

#TaylorSwift #august #folklore",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,30932203,467677,3459,0,21475,https://www.youtube.com/watch?v=nn_0zPAfyo8
nN6VR92V70M,Taylor Swift - The Story Of Us,2011-05-25T21:44:56Z,"Music video by Taylor Swift performing The Story Of Us. (C) 2011 Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,130237673,619469,14130,0,42690,https://www.youtube.com/watch?v=nN6VR92V70M
o5SQIECedTY,Taylor Swift - exile (folklore: the long pond studio sessions | Disney+) ft. Bon Iver,2020-11-25T08:00:07Z,"Taylor Swift performing “exile” featuring Bon Iver from the Grammy nominated Album of the Year, folklore. From the original film, folklore: the long pond studio sessions on Disney+. Get the album here: https://taylor.lnk.to/longpond 
 
►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: https://store.taylorswift.com   
 
►Follow Taylor Swift Online 
Instagram: http://instagram.com/taylorswift  
Facebook: http://facebook.com/taylorswift  
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://twitter.com/taylorswift13  
Website: http://www.taylorswift.com  
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation  
Tumblr: http://taylornation.tumblr.com  
Twitter: http://www.twitter.com/taylornation13 
 
exile feat. bon iver - lyrics:
written by taylor swift, william bowery & justin vernon

I can see you standing, honey
With his arms around your body
Laughing but the joke’s not funny at all
And it took you five whole minutes
To pack us up and leave me with it
Holding all this love out here in the hall

I think I’ve seen this film before
And I didn’t like the ending
You’re not my homeland anymore
So what am I defending now?
You were my town
Now I’m in exile seeing you out
I think I’ve seen this film before

I can see you staring, honey
Like he’s just your understudy
Like you’d get your knuckles bloody for me
Second, third, and hundredth chances
Balancing on breaking branches
Those eyes add insult to injury

I think I’ve seen this film before
And I didn’t like the ending
I’m not your problem anymore
So who am I offending now?
You were my crown
Now I’m in exile seeing you out
I think I’ve seen this film before
So I’m leaving out the side door

So step right out
There is no amount
Of crying I can do for you

All this time
We always walked a very thin line
You didn’t even hear me out
(Didn’t even hear me out)
You never gave a warning sign
(I gave so many signs)

All this time
I never learned to read your mind
(Never learned to read my mind)
I couldn’t turn things around
(You never turned things around)
Cause you never gave a warning sign
(I gave so many signs)
(So many signs)
(So many signs)
You didn’t even see the signs

I think I’ve seen this film before
And I didn’t like the ending
You’re not my homeland anymore
So what am I defending now?
You were my town
Now I’m in exile seeing you out
I think I’ve seen this film before

So I’m leaving out the side door

#taylorswift #exile #boniver #folklorelongpond",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,10606914,349617,2572,0,17426,https://www.youtube.com/watch?v=o5SQIECedTY
oKar-tF__ac,Taylor Swift - Sparks Fly,2011-08-11T18:18:12Z,"Music video by Taylor Swift performing Sparks Fly. © 2011 Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,79899312,411745,8641,0,28302,https://www.youtube.com/watch?v=oKar-tF__ac
orXAg5dIMa8,Taylor Swift - betty (Live from the 2020 Academy of Country Music Awards),2020-09-17T06:00:03Z,"“betty” Live from the 2020 Academy of Country Music Awards
 
folklore available here: https://store.taylorswift.com
 
►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe
 
►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift Online

Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

#TaylorSwift #betty #ACM

http://vevo.ly/pWBe5l",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,16523709,523742,6866,0,28981,https://www.youtube.com/watch?v=orXAg5dIMa8
osdoLjUNFnA,Taylor Swift – exile (feat. Bon Iver) (Official Lyric Video),2020-07-24T04:00:21Z,"Official lyric video by Taylor Swift feat. Bon Iver performing “exile” – off her album ‘folklore.’ 
Album available here: https://store.taylorswift.com 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: https://store.taylorswift.com  

►Follow Taylor Swift Online 
Instagram: http://www.instagram.com/taylorswift  
Facebook: http://www.facebook.com/taylorswift   
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://www.twitter.com/taylorswift13  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online 
Instagram: http://www.instagram.com/taylornation  
Tumblr: http://taylornation.tumblr.com  
Twitter: http://www.twitter.com/taylornation13 

#TaylorSwift #exile #folklore",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,59122746,858163,13320,0,41305,https://www.youtube.com/watch?v=osdoLjUNFnA
OsJ5RyWpY5w,I Don't Wanna Live Forever (Fifty Shades Darker) BTS 2 - Key Light? [EXTENDED],2017-01-27T21:43:14Z,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,857889,26621,673,0,641,https://www.youtube.com/watch?v=OsJ5RyWpY5w
OuFnpmGwg5k,Taylor Swift – invisible string (Official Lyric Video),2020-07-24T04:00:04Z,"Official lyric video by Taylor Swift performing “invisible string” – off her album ‘folklore.’ 
Album available here: https://store.taylorswift.com 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: https://store.taylorswift.com  

►Follow Taylor Swift Online 
Instagram: http://www.instagram.com/taylorswift  
Facebook: http://www.facebook.com/taylorswift   
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://www.twitter.com/taylorswift13  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online 
Instagram: http://www.instagram.com/taylornation  
Tumblr: http://taylornation.tumblr.com  
Twitter: http://www.twitter.com/taylornation13 

#TaylorSwift #invisiblestring #folklore",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,15508827,241093,2435,0,8388,https://www.youtube.com/watch?v=OuFnpmGwg5k
OWbDJFtHl3w,Taylor Swift – my tears ricochet (Official Lyric Video),2020-07-24T04:00:06Z,"Official lyric video by Taylor Swift performing “my tears ricochet” – off her album ‘folklore.’ 
Album available here: https://store.taylorswift.com 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: https://store.taylorswift.com  

►Follow Taylor Swift Online 
Instagram: http://www.instagram.com/taylorswift  
Facebook: http://www.facebook.com/taylorswift   
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://www.twitter.com/taylorswift13  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online 
Instagram: http://www.instagram.com/taylornation  
Tumblr: http://taylornation.tumblr.com  
Twitter: http://www.twitter.com/taylornation13 

#TaylorSwift #mytearsricochet #folklore",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,18401628,286393,2208,0,10695,https://www.youtube.com/watch?v=OWbDJFtHl3w
Ozk8xq0Lp1g,Taylor Swift - Christmas Tree Farm (Lyric Video),2019-12-06T05:00:06Z,"Official lyric video for ""Christmas Tree Farm"" performed by Taylor Swift. Stream / download the song now: https://taylor.lnk.to/XMASTreeFarmID 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift online:
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation online:
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

""Christmas Tree Farm"" Lyrics by Taylor Swift:

My winter nights are taken up by static, stress and holiday shopping traffic 
But I close my eyes and I’m somewhere else - just like magic...

In my heart is a Christmas tree farm
Where the people would come
To dance under sparkling lights
Bundled up in their mittens and coats
And the cider would flow 
And I just wanna be there tonight 
Sweet dreams 
Of holly and ribbon 
Mistakes are forgiven
And everything is icy and blue
And you would be there, too 
Under the mistletoe 
Watching the fire glow
And telling me, I love you 
Just being in your arms
Takes me back to that little farm
Where every wish comes true

In my heart is a Christmas tree farm 
There’s a light in the barn 
We’d run inside out from the cold 
In the town kids are dreaming of sleighs
And they’re warm and they’re safe 
They wake to see a blanket of snow 
Sweet dreams 
Of holly and ribbon
Mistakes are forgiven
And everything is icy and blue
And you would be there, too
Under the mistletoe 
Watching the fire glow
And telling me, I love you 
Just being in your arms 
Takes me back to that little farm 
Where every wish comes true
Oh baby, yeah
And when I’m feeling alone
You remind me of home
Baby, baby, Merry Christmas
And when the world isn’t fair
I pretend that we’re there
Baby, baby, Merry Christmas…to you
Under the mistletoe…to you
Watching the fire glow
And telling me, I love you 

Baby, baby, Merry Christmas
Baby, baby, Merry Christmas
Baby, baby, Merry Christmas
I love you
Baby, baby, Merry Christmas
Baby, baby, Merry Christmas
Baby, baby, Merry Christmas
May your every wish come true

I love you

#TaylorSwift #ChristmasTreeFarm

Music video by Taylor Swift performing Christmas Tree Farm (Lyric Video). © 2019 Taylor Swift",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,2547747,113332,1241,0,3804,https://www.youtube.com/watch?v=Ozk8xq0Lp1g
p1cEvNn88jM,Taylor Swift - I Forgot That You Existed (Official Audio),2019-08-23T04:00:06Z,"Official audio for ‘I Forgot That You Existed’ performed by Taylor Swift. Off her new album ‘Lover.’ Stream/Download the album here: https://TaylorSwift.lnk.to/Loversu

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift online:
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation online:
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Official ‘I Forgot That You Existed’ Lyrics
Written by Taylor Swift, Louis Bell & Adam King Feeney

How many days did I spend thinking
‘Bout how you did me wrong, wrong, wrong 
Lived in the shade you were throwing
‘Til all of my sunshine was gone, gone, gone 
And I couldn’t get away from ya
In my feelings more than Drake so yeah 
Your name on my lips, tongue tied
Free rent living in my mind
But then something happened one magical night... I forgot that you existed 
And I thought that it 
would kill me
But it didn’t
And it was so nice 
So peaceful and quiet
I forgot that you existed 
It isn’t love it isn’t hate 
It’s just indifference
I forgot that you... Got out some popcorn as soon as my rep started going down, down, down 
Laughed on the schoolyard as soon as I tripped up and hit the ground, ground, ground
And I would’ve stuck around for ya 
Would’ve fought the whole town, so yeah 
Would’ve been right there front row
Even if nobody came to your show 
But you showed who you are 
Then one magical night... Chorus Sent me a clear message 
Taught me some hard lessons 
I just forget what they were... 
It’s all just a blur I forgot that you existed 
And I thought that it 
would kill me
But it didn’t
And it was so nice 
So peaceful and quiet
I forgot that you existed 
I did, I did, I did
It isn’t hate it’s just indifference
It isn’t love it isn’t hate 
It’s just indifference
So yeah...

#TaylorSwift #Lover #TaylorSwiftLover

© 2019 Taylor Swift",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,18492329,235075,3528,0,6344,https://www.youtube.com/watch?v=p1cEvNn88jM
Pb-K2tXWK4w,Taylor Swift - Fifteen,2009-11-24T08:00:54Z,"Music video by Taylor Swift performing Fifteen. (C) 2009 Big Machine Records, LLC
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,159411639,576868,17543,0,62539,https://www.youtube.com/watch?v=Pb-K2tXWK4w
pEY-GPsru_E,Taylor Swift – seven (Official Lyric Video),2020-07-24T04:00:17Z,"Official lyric video by Taylor Swift performing “seven” – off her album ‘folklore.’ 
Album available here: https://store.taylorswift.com 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe 
 
►Exclusive Merch: https://store.taylorswift.com  

►Follow Taylor Swift Online 
Instagram: http://www.instagram.com/taylorswift  
Facebook: http://www.facebook.com/taylorswift   
Tumblr: http://taylorswift.tumblr.com  
Twitter: http://www.twitter.com/taylorswift13  
Website: http://www.taylorswift.com  

►Follow Taylor Nation Online 
Instagram: http://www.instagram.com/taylornation  
Tumblr: http://taylornation.tumblr.com  
Twitter: http://www.twitter.com/taylornation13 

#TaylorSwift #seven #folklore",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,11390476,215812,1658,0,10297,https://www.youtube.com/watch?v=pEY-GPsru_E
pHoHDNxay3A,Taylor Swift - The Man (Official Audio),2019-08-23T04:00:11Z,"Official audio for ‘The Man’ performed by Taylor Swift. Off her new album ‘Lover.’ Stream/Download the album here: https://TaylorSwift.lnk.to/Loversu

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe

►Exclusive Merch: https://store.taylorswift.com

►Follow Taylor Swift online:
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com

►Follow Taylor Nation online:
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13

Official ‘The Man’ Lyrics
Written by Taylor Swift & Joel Little

I would be complex 
I would be cool
They’d say I played the ﬁeld before I found someone to commit to 
And that would be ok
For me to do
Every conquest I had made would make me more of a boss to you 
I’d be a fearless leader
I’d be an alpha type
When everyone believes ya 
What’s that like? I’m so sick of running as fast I can 
Wondering if I’d get there quicker 
If I was a man
And I’m so sick of them coming at me again 
‘Cause if I was a man...
Then I’d be the man 
I’d be the man
I’d be the man They’d say I hustled 
Put in the work
They wouldn’t shake their heads and question how much of this I deserve 
What I was wearing
If I was rude
Could all be separated from my good ideas and power moves
And they would toast to me, oh
Let the players play
I’d be just like Leo
In Saint-Tropez Chorus What’s it like to brag about 
Raking in dollars
And getting bitches and models 
And it’s all good if you’re bad 
And it’s okay if you’re mad If I was out ﬂashing my dollars 
I’d be a bitch, not a baller 
They paint me out to be bad 
So it’s okay that I’m mad I’m so sick of running as fast I can 
Wondering if I’d get there quicker 
If I was a man
I’m so sick of them coming at me again 
‘Cause if I was a man...
Then I’d be the man 
I’d be the man
I’m so sick of running as fast I can 
Wondering if I’d get there quicker 
If I was a man
And I’m so sick of them coming at me again 
‘Cause if I was a man...
Then I’d be the man 
I’d be the man
I’d be the man
I’d be the man
I’d be the man
I’d be the man
If I was a man
I’d be the man

#TaylorSwift #Lover #TaylorSwiftLover

© 2019 Taylor Swift

Music video by Taylor Swift performing The Man (Visualizer). © 2019 Taylor Swift

http://vevo.ly/A6GAmy",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,16654305,205212,5485,0,7239,https://www.youtube.com/watch?v=pHoHDNxay3A
ptSjNWnzpjg,Taylor Swift - Fearless,2010-02-26T17:13:59Z,"Music video by Taylor Swift performing Fearless. (C) 2010 Big Machine Records, LLC.
 
►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,58767362,230949,5817,0,17227,https://www.youtube.com/watch?v=ptSjNWnzpjg
Pz-f9mM3Ms8,Taylor Swift - gold rush (Official Lyric Video),2020-12-11T05:00:03Z,"Official lyric video by Taylor Swift performing “gold rush” – off her evermore album. 
Listen to the album here: https://taylor.lnk.to/evermorealbum 

►Subscribe to Taylor Swift on YouTube: https://ts.lnk.to/subscribe  
 
►Exclusive Merch: http://taylorswift.lnk.to/store 

►Follow Taylor Swift online:
Instagram: http://instagram.com/taylorswift   
Facebook: http://facebook.com/taylorswift    
Tumblr: http://taylorswift.tumblr.com   
Twitter: http://twitter.com/taylorswift13   
Snapchat: http://snapchat.com/add/taylorswift 
Website: http://www.taylorswift.com   

►Follow Taylor Nation Online
Instagram: http://instagram.com/taylornation   
Tumblr: http://taylornation.tumblr.com   
Twitter: http://twitter.com/taylornation13

#TaylorSwift #goldrush #evermore

Music video by Taylor Swift performing gold rush (Lyric Video). © 2020 Taylor Swift

http://vevo.ly/JwEnPO",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,9053949,201009,1351,0,7890,https://www.youtube.com/watch?v=Pz-f9mM3Ms8
QcIy9NiNbmo,Taylor Swift - Bad Blood ft. Kendrick Lamar,2015-05-18T04:00:00Z,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,1456674899,8347857,568984,0,457061,https://www.youtube.com/watch?v=QcIy9NiNbmo
QIUWI7dfnC0,I Don't Wanna Live Forever (Fifty Shades Darker) BTS 1 - Zayn & Taylor [EXTENDED],2017-01-27T21:50:35Z,"►Exclusive Merch: https://store.taylorswift.com
 
►Follow Taylor Swift Online
Instagram: http://www.instagram.com/taylorswift
Facebook: http://www.facebook.com/taylorswift
Tumblr: http://taylorswift.tumblr.com
Twitter: http://www.twitter.com/taylorswift13
Website: http://www.taylorswift.com
 
►Follow Taylor Nation Online
Instagram: http://www.instagram.com/taylornation
Tumblr: http://taylornation.tumblr.com
Twitter: http://www.twitter.com/taylornation13",UCANLZYMidaCbLQFWXBC95Jg,TaylorSwiftVEVO,5946100,173850,3588,0,4804,https://www.youtube.com/watch?v=QIUWI7dfnC0
