artists,available_markets,disc_number,duration_ms,explicit,href,id,is_local,name,popularity,preview_url,track_number,type,uri,album.album_type,album.artists,album.available_markets,album.href,album.id,album.images,album.name,album.release_date,album.release_date_precision,album.total_tracks,album.type,album.uri,album.external_urls.spotify,external_ids.isrc,external_urls.spotify
,,1,170640,FALSE,https://api.spotify.com/v1/tracks/43rA71bccXFGD4C8GOpIlN,43rA71bccXFGD4C8GOpIlN,FALSE,I Forgot That You Existed,71,NA,1,track,spotify:track:43rA71bccXFGD4C8GOpIlN,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901471,https://open.spotify.com/track/43rA71bccXFGD4C8GOpIlN
,,1,178426,FALSE,https://api.spotify.com/v1/tracks/1BxfuPKGuaTgP7aM0Bbdwr,1BxfuPKGuaTgP7aM0Bbdwr,FALSE,Cruel Summer,76,NA,2,track,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901472,https://open.spotify.com/track/1BxfuPKGuaTgP7aM0Bbdwr
,,1,221306,FALSE,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,1dGr1c8CrMLDpV6mPbImSI,FALSE,Lover,78,NA,3,track,spotify:track:1dGr1c8CrMLDpV6mPbImSI,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901473,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI
,,1,190360,FALSE,https://api.spotify.com/v1/tracks/3RauEVgRgj1IuWdJ9fDs70,3RauEVgRgj1IuWdJ9fDs70,FALSE,The Man,75,NA,4,track,spotify:track:3RauEVgRgj1IuWdJ9fDs70,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901474,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
,,1,211240,FALSE,https://api.spotify.com/v1/tracks/3pHkh7d0lzM2AldUtz2x37,3pHkh7d0lzM2AldUtz2x37,FALSE,The Archer,68,NA,5,track,spotify:track:3pHkh7d0lzM2AldUtz2x37,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901475,https://open.spotify.com/track/3pHkh7d0lzM2AldUtz2x37
,,1,173386,FALSE,https://api.spotify.com/v1/tracks/2YWtcWi3a83pdEg3Gif4Pd,2YWtcWi3a83pdEg3Gif4Pd,FALSE,I Think He Knows,69,NA,6,track,spotify:track:2YWtcWi3a83pdEg3Gif4Pd,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901476,https://open.spotify.com/track/2YWtcWi3a83pdEg3Gif4Pd
,,1,234146,FALSE,https://api.spotify.com/v1/tracks/214nt20w5wOxJnY462klLw,214nt20w5wOxJnY462klLw,FALSE,Miss Americana & The Heartbreak Prince,68,NA,7,track,spotify:track:214nt20w5wOxJnY462klLw,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901477,https://open.spotify.com/track/214nt20w5wOxJnY462klLw
,,1,222400,FALSE,https://api.spotify.com/v1/tracks/4y5bvROuBDPr5fuwXbIBZR,4y5bvROuBDPr5fuwXbIBZR,FALSE,Paper Rings,75,NA,8,track,spotify:track:4y5bvROuBDPr5fuwXbIBZR,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901478,https://open.spotify.com/track/4y5bvROuBDPr5fuwXbIBZR
,,1,287266,FALSE,https://api.spotify.com/v1/tracks/12M5uqx0ZuwkpLp5rJim1a,12M5uqx0ZuwkpLp5rJim1a,FALSE,Cornelia Street,70,NA,9,track,spotify:track:12M5uqx0ZuwkpLp5rJim1a,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901479,https://open.spotify.com/track/12M5uqx0ZuwkpLp5rJim1a
,,1,198533,FALSE,https://api.spotify.com/v1/tracks/2dgFqt3w9xIQRjhPtwNk3D,2dgFqt3w9xIQRjhPtwNk3D,FALSE,Death By A Thousand Cuts,70,NA,10,track,spotify:track:2dgFqt3w9xIQRjhPtwNk3D,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901480,https://open.spotify.com/track/2dgFqt3w9xIQRjhPtwNk3D
,,1,190240,FALSE,https://api.spotify.com/v1/tracks/1LLXZFeAHK9R4xUramtUKw,1LLXZFeAHK9R4xUramtUKw,FALSE,London Boy,70,NA,11,track,spotify:track:1LLXZFeAHK9R4xUramtUKw,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901481,https://open.spotify.com/track/1LLXZFeAHK9R4xUramtUKw
,,1,201586,FALSE,https://api.spotify.com/v1/tracks/4AYtqFyFbX0Xkc2wtcygTr,4AYtqFyFbX0Xkc2wtcygTr,FALSE,Soon You’ll Get Better (feat. The Chicks),64,NA,12,track,spotify:track:4AYtqFyFbX0Xkc2wtcygTr,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901482,https://open.spotify.com/track/4AYtqFyFbX0Xkc2wtcygTr
,,1,200306,FALSE,https://api.spotify.com/v1/tracks/5hQSXkFgbxjZo9uCwd11so,5hQSXkFgbxjZo9uCwd11so,FALSE,False God,66,NA,13,track,spotify:track:5hQSXkFgbxjZo9uCwd11so,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901483,https://open.spotify.com/track/5hQSXkFgbxjZo9uCwd11so
,,1,171360,FALSE,https://api.spotify.com/v1/tracks/6RRNNciQGZEXnqk8SQ9yv5,6RRNNciQGZEXnqk8SQ9yv5,FALSE,You Need To Calm Down,78,NA,14,track,spotify:track:6RRNNciQGZEXnqk8SQ9yv5,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901470,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5
,,1,223293,FALSE,https://api.spotify.com/v1/tracks/1SymEzIT3H8UZfibCs3TYi,1SymEzIT3H8UZfibCs3TYi,FALSE,Afterglow,69,NA,15,track,spotify:track:1SymEzIT3H8UZfibCs3TYi,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901484,https://open.spotify.com/track/1SymEzIT3H8UZfibCs3TYi
,,1,193000,FALSE,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,2Rk4JlNc2TPmZe2af99d45,FALSE,ME! (feat. Brendon Urie of Panic! At The Disco),76,NA,16,track,spotify:track:2Rk4JlNc2TPmZe2af99d45,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901494,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45
,,1,150440,FALSE,https://api.spotify.com/v1/tracks/1SmiQ65iSAbPto6gPFlBYm,1SmiQ65iSAbPto6gPFlBYm,FALSE,It’s Nice To Have A Friend,64,NA,17,track,spotify:track:1SmiQ65iSAbPto6gPFlBYm,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901485,https://open.spotify.com/track/1SmiQ65iSAbPto6gPFlBYm
,,1,293453,FALSE,https://api.spotify.com/v1/tracks/1fzAuUVbzlhZ1lJAx9PtY6,1fzAuUVbzlhZ1lJAx9PtY6,FALSE,Daylight,67,NA,18,track,spotify:track:1fzAuUVbzlhZ1lJAx9PtY6,album,,,https://api.spotify.com/v1/albums/1NAmidJlEaVgA3MpcPFYGq,1NAmidJlEaVgA3MpcPFYGq,,Lover,2019-08-23,day,18,album,spotify:album:1NAmidJlEaVgA3MpcPFYGq,https://open.spotify.com/album/1NAmidJlEaVgA3MpcPFYGq,USUG11901486,https://open.spotify.com/track/1fzAuUVbzlhZ1lJAx9PtY6
,,1,214706,FALSE,https://api.spotify.com/v1/tracks/0lx2cLdOt3piJbcaXIV74f,0lx2cLdOt3piJbcaXIV74f,FALSE,willow,79,NA,1,track,spotify:track:0lx2cLdOt3piJbcaXIV74f,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004699,https://open.spotify.com/track/0lx2cLdOt3piJbcaXIV74f
,,1,244000,TRUE,https://api.spotify.com/v1/tracks/0sY6ZUTh4yoctD8VIXz339,0sY6ZUTh4yoctD8VIXz339,FALSE,champagne problems,76,NA,2,track,spotify:track:0sY6ZUTh4yoctD8VIXz339,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004700,https://open.spotify.com/track/0sY6ZUTh4yoctD8VIXz339
,,1,185320,TRUE,https://api.spotify.com/v1/tracks/5BK0uqwY9DNfZ630STAEaq,5BK0uqwY9DNfZ630STAEaq,FALSE,gold rush,71,NA,3,track,spotify:track:5BK0uqwY9DNfZ630STAEaq,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004702,https://open.spotify.com/track/5BK0uqwY9DNfZ630STAEaq
,,1,229840,FALSE,https://api.spotify.com/v1/tracks/7dW84mWkdWE5a6lFWxJCBG,7dW84mWkdWE5a6lFWxJCBG,FALSE,‘tis the damn season,67,NA,4,track,spotify:track:7dW84mWkdWE5a6lFWxJCBG,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004704,https://open.spotify.com/track/7dW84mWkdWE5a6lFWxJCBG
,,1,245440,TRUE,https://api.spotify.com/v1/tracks/0PurA4JVJ8YQgSVopY8fn6,0PurA4JVJ8YQgSVopY8fn6,FALSE,tolerate it,67,NA,5,track,spotify:track:0PurA4JVJ8YQgSVopY8fn6,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004705,https://open.spotify.com/track/0PurA4JVJ8YQgSVopY8fn6
,,1,215626,FALSE,https://api.spotify.com/v1/tracks/3RaT22zZsxVYxxKR7TAaYF,3RaT22zZsxVYxxKR7TAaYF,FALSE,"no body, no crime (feat. HAIM)",68,NA,6,track,spotify:track:3RaT22zZsxVYxxKR7TAaYF,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004707,https://open.spotify.com/track/3RaT22zZsxVYxxKR7TAaYF
,,1,315146,TRUE,https://api.spotify.com/v1/tracks/73YUReisjb3A9ActdLLjJQ,73YUReisjb3A9ActdLLjJQ,FALSE,happiness,66,NA,7,track,spotify:track:73YUReisjb3A9ActdLLjJQ,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004708,https://open.spotify.com/track/73YUReisjb3A9ActdLLjJQ
,,1,225880,FALSE,https://api.spotify.com/v1/tracks/670fUmXf4KQekzbEgaXyPA,670fUmXf4KQekzbEgaXyPA,FALSE,dorothea,64,NA,8,track,spotify:track:670fUmXf4KQekzbEgaXyPA,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004710,https://open.spotify.com/track/670fUmXf4KQekzbEgaXyPA
,,1,275320,FALSE,https://api.spotify.com/v1/tracks/3k7ne7VmH43ZPWxPdvPUgR,3k7ne7VmH43ZPWxPdvPUgR,FALSE,coney island (feat. The National),64,NA,9,track,spotify:track:3k7ne7VmH43ZPWxPdvPUgR,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004711,https://open.spotify.com/track/3k7ne7VmH43ZPWxPdvPUgR
,,1,260440,TRUE,https://api.spotify.com/v1/tracks/19CSr8rwW05VJL2F91KFNK,19CSr8rwW05VJL2F91KFNK,FALSE,ivy,67,NA,10,track,spotify:track:19CSr8rwW05VJL2F91KFNK,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004712,https://open.spotify.com/track/19CSr8rwW05VJL2F91KFNK
,,1,275040,TRUE,https://api.spotify.com/v1/tracks/1XjHRolIXL2M1EEOUsGGR4,1XjHRolIXL2M1EEOUsGGR4,FALSE,cowboy like me,65,NA,11,track,spotify:track:1XjHRolIXL2M1EEOUsGGR4,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004714,https://open.spotify.com/track/1XjHRolIXL2M1EEOUsGGR4
,,1,215920,FALSE,https://api.spotify.com/v1/tracks/2o2sgVJIgFXk8GQjWTgI6U,2o2sgVJIgFXk8GQjWTgI6U,FALSE,long story short,66,NA,12,track,spotify:track:2o2sgVJIgFXk8GQjWTgI6U,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004716,https://open.spotify.com/track/2o2sgVJIgFXk8GQjWTgI6U
,,1,257773,FALSE,https://api.spotify.com/v1/tracks/12ntTeqEeTg7GAVpe8Mhpl,12ntTeqEeTg7GAVpe8Mhpl,FALSE,marjorie,64,NA,13,track,spotify:track:12ntTeqEeTg7GAVpe8Mhpl,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004717,https://open.spotify.com/track/12ntTeqEeTg7GAVpe8Mhpl
,,1,180653,FALSE,https://api.spotify.com/v1/tracks/35rdVq36LMHQX0Suw9a6tK,35rdVq36LMHQX0Suw9a6tK,FALSE,closure,62,NA,14,track,spotify:track:35rdVq36LMHQX0Suw9a6tK,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004718,https://open.spotify.com/track/35rdVq36LMHQX0Suw9a6tK
,,1,304106,FALSE,https://api.spotify.com/v1/tracks/3O5osWf1rSoKMwe6E9ZaXP,3O5osWf1rSoKMwe6E9ZaXP,FALSE,evermore (feat. Bon Iver),66,NA,15,track,spotify:track:3O5osWf1rSoKMwe6E9ZaXP,album,,,https://api.spotify.com/v1/albums/2Xoteh7uEpea4TohMxjtaq,2Xoteh7uEpea4TohMxjtaq,,evermore,2020-12-11,day,15,album,spotify:album:2Xoteh7uEpea4TohMxjtaq,https://open.spotify.com/album/2Xoteh7uEpea4TohMxjtaq,USUG12004719,https://open.spotify.com/track/3O5osWf1rSoKMwe6E9ZaXP
,,1,241591,FALSE,https://api.spotify.com/v1/tracks/77sMIMlNaSURUAXq5coCxE,77sMIMlNaSURUAXq5coCxE,FALSE,Fearless (Taylor’s Version),69,NA,1,track,spotify:track:77sMIMlNaSURUAXq5coCxE,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100618,https://open.spotify.com/track/77sMIMlNaSURUAXq5coCxE
,,1,294419,FALSE,https://api.spotify.com/v1/tracks/2nqio0SfWg6gh2eCtfuMa5,2nqio0SfWg6gh2eCtfuMa5,FALSE,Fifteen (Taylor’s Version),65,NA,2,track,spotify:track:2nqio0SfWg6gh2eCtfuMa5,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100619,https://open.spotify.com/track/2nqio0SfWg6gh2eCtfuMa5
,,1,235766,FALSE,https://api.spotify.com/v1/tracks/6YvqWjhGD8mB5QXcbcUKtx,6YvqWjhGD8mB5QXcbcUKtx,FALSE,Love Story (Taylor’s Version),73,NA,3,track,spotify:track:6YvqWjhGD8mB5QXcbcUKtx,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100342,https://open.spotify.com/track/6YvqWjhGD8mB5QXcbcUKtx
,,1,254254,FALSE,https://api.spotify.com/v1/tracks/550erGcdD9n6PnwxrvYqZT,550erGcdD9n6PnwxrvYqZT,FALSE,Hey Stephen (Taylor’s Version),65,NA,4,track,spotify:track:550erGcdD9n6PnwxrvYqZT,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100620,https://open.spotify.com/track/550erGcdD9n6PnwxrvYqZT
,,1,234515,FALSE,https://api.spotify.com/v1/tracks/5YL553x8sHderRBDlm3NM3,5YL553x8sHderRBDlm3NM3,FALSE,White Horse (Taylor’s Version),65,NA,5,track,spotify:track:5YL553x8sHderRBDlm3NM3,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100621,https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3
,,1,231124,FALSE,https://api.spotify.com/v1/tracks/1qrpoAMXodY6895hGKoUpA,1qrpoAMXodY6895hGKoUpA,FALSE,You Belong With Me (Taylor’s Version),74,NA,6,track,spotify:track:1qrpoAMXodY6895hGKoUpA,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100622,https://open.spotify.com/track/1qrpoAMXodY6895hGKoUpA
,,1,263377,FALSE,https://api.spotify.com/v1/tracks/7HC7R2D8WjXVcUHJyEGjRs,7HC7R2D8WjXVcUHJyEGjRs,FALSE,Breathe (feat. Colbie Caillat) (Taylor’s Version),63,NA,7,track,spotify:track:7HC7R2D8WjXVcUHJyEGjRs,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100623,https://open.spotify.com/track/7HC7R2D8WjXVcUHJyEGjRs
,,1,200575,FALSE,https://api.spotify.com/v1/tracks/0k0vFacOHNuArLWMiH60p7,0k0vFacOHNuArLWMiH60p7,FALSE,Tell Me Why (Taylor’s Version),62,NA,8,track,spotify:track:0k0vFacOHNuArLWMiH60p7,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100624,https://open.spotify.com/track/0k0vFacOHNuArLWMiH60p7
,,1,261842,FALSE,https://api.spotify.com/v1/tracks/6iiAfo4wTA2CVC3Uwx9uh8,6iiAfo4wTA2CVC3Uwx9uh8,FALSE,You’re Not Sorry (Taylor’s Version),63,NA,9,track,spotify:track:6iiAfo4wTA2CVC3Uwx9uh8,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100625,https://open.spotify.com/track/6iiAfo4wTA2CVC3Uwx9uh8
,,1,243136,FALSE,https://api.spotify.com/v1/tracks/22bPsP2jCgbLUvh82U0Z3M,22bPsP2jCgbLUvh82U0Z3M,FALSE,The Way I Loved You (Taylor’s Version),73,NA,10,track,spotify:track:22bPsP2jCgbLUvh82U0Z3M,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100626,https://open.spotify.com/track/22bPsP2jCgbLUvh82U0Z3M
,,1,225328,FALSE,https://api.spotify.com/v1/tracks/1msEuwSBneBKpVCZQcFTsU,1msEuwSBneBKpVCZQcFTsU,FALSE,Forever & Always (Taylor’s Version),66,NA,11,track,spotify:track:1msEuwSBneBKpVCZQcFTsU,album,,,https://api.spotify.com/v1/albums/4hDok0OAJd57SGIT8xuWJH,4hDok0OAJd57SGIT8xuWJH,,Fearless (Taylor's Version),2021-04-09,day,26,album,spotify:album:4hDok0OAJd57SGIT8xuWJH,https://open.spotify.com/album/4hDok0OAJd57SGIT8xuWJH,USUG12100627,https://open.spotify.com/track/1msEuwSBneBKpVCZQcFTsU
